episode,epsilon_turn_p1,epsilon_turn_p2,epsilon_sel_p1,epsilon_sel_p2,p1_winrate,p2_winrate,drawrate,p1_damage_avg,p2_damage_avg,avg_turns,p1_reward_avg,p2_reward_avg,timestamp
27000,0.2913667252987712,0.2913667252987712,0.2913667252987712,0.2913667252987712,50.39813340246657,49.60186659753342,0.0,60.02464723528758,55.605996074219476,5.8592274360208885,-5.696122365838303,-12.725121291804006,1787496322.5078113
28000,0.2855972204633729,0.2855972204633729,0.2855972204633729,0.2855972204633729,50.33748794685904,49.66251205314096,0.0,60.030659619299314,55.6247634013071,5.852719545730509,-5.8728259705010535,-12.386629048962536,1787496416.4552732
29000,0.2799419606091446,0.2799419606091446,0.2799419606091446,0.2799419606091446,50.3258508327299,49.674149167270095,0.0,60.047912140960655,55.63739181407538,5.851901658563498,-5.858729009344505,-12.24702596462191,1787496510.756771
30000,0.2743986835114957,0.2743986835114957,0.2743986835114957,0.2743986835114957,50.30165661144629,49.69834338855372,0.0,60.050164994500186,55.63022899236692,5.843705209826339,-5.861537948735042,-12.076630778974033,1787496604.9018874
31000,0.26896517174132606,0.26896517174132606,0.26896517174132606,0.26896517174132606,50.22418631657043,49.77581368342957,0.0,60.02257991677688,55.61754459533564,5.829779684526305,-6.070320312247992,-11.694558240056772,1787496699.4599252
32000,0.2636392517780074,0.2636392517780074,0.2636392517780074,0.2636392517780074,50.15155776381987,49.84844223618012,0.0,60.02045248585981,55.5927158526296,5.8244117371332145,-6.217336958220056,-11.374238305052968,1787496793.643025
33000,0.25841879313993066,0.25841879313993066,0.25841879313993066,0.25841879313993066,50.00454531680858,49.99545468319142,0.0,59.98498530347565,55.57942183570195,5.8146116784339865,-6.6793430502105995,-10.735886791309355,1787496887.874073
34000,0.2533017075322652,0.2533017075322652,0.2533017075322652,0.2533017075322652,49.94264874562513,50.05735125437487,0.0,60.013984882797565,55.579438840034115,5.813799594129584,-6.807829181494662,-10.391017911237904,1787496998.9159124
35000,0.2482859480116009,0.2482859480116009,0.2482859480116009,0.2482859480116009,49.67286648952887,50.327133510471135,0.0,59.9724436444673,55.58625467843776,5.805234136167538,-7.715922402217079,-9.332676209251165,1787497102.2205558
36000,0.24336950816712064,0.24336950816712064,0.24336950816712064,0.24336950816712064,49.42084942084942,50.57915057915058,0.0,59.91918280047776,55.5921224410433,5.7929779728340876,-8.556623427127024,-8.338657259520568,1787497204.122226
37000,0.23855042131799936,0.23855042131799936,0.23855042131799936,0.23855042131799936,49.2013729358666,50.798627064133406,0.0,59.88154374206103,55.62555066079295,5.787357098456798,-9.36077403313424,-7.375206075511473,1787497316.9679043
38000,0.23382675972668573,0.23382675972668573,0.23382675972668573,0.23382675972668573,49.025025657219544,50.974974342780456,0.0,59.86013525959843,55.646496144838295,5.7831372858608985,-9.99584221467856,-6.592484408305045,1787497443.7600875
39000,0.2291966338277675,0.2291966338277675,0.2291966338277675,0.2291966338277675,48.9013102228148,51.0986897771852,0.0,59.84050408963873,55.67727750570498,5.776672393015564,-10.41129714622702,-6.0777159560011285,1787497566.2304592
40000,0.2246581914721058,0.2246581914721058,0.2246581914721058,0.2246581914721058,48.783780405489864,51.216219594510136,0.0,59.860278493037676,55.724231894202646,5.780305492362691,-10.836679083022924,-5.522361940951476,1787497668.0617092
41000,0.22020961718593401,0.22020961718593401,0.22020961718593401,0.22020961718593401,48.72320187312504,51.27679812687496,0.0,59.862613106997394,55.774151849954876,5.782615058169313,-11.08572961635082,-5.138508816858125,1787497774.6481426
42000,0.21584913144463022,0.21584913144463022,0.21584913144463022,0.21584913144463022,48.6178900502369,51.3821099497631,0.0,59.86028904073712,55.823313730625465,5.779814766315088,-11.5002023761339,-4.593128735030119,1787497883.339221
43000,0.2115749899608717,0.2115749899608717,0.2115749899608717,0.2115749899608717,48.5709634659659,51.42903653403409,0.0,59.88967698425618,55.85516615892654,5.7824469198390736,-11.643403641775773,-4.30050463942699,1787497992.6400476
44000,0.20738548298687853,0.20738548298687853,0.20738548298687853,0.20738548298687853,48.53298788663894,51.46701211336106,0.0,59.893650144314904,55.870718847298924,5.781641326333492,-11.800027272107451,-4.033431058385037,1787498113.344144
45000,0.2032789346304819,0.2032789346304819,0.2032789346304819,0.2032789346304819,48.46114530788205,51.53885469211795,0.0,59.90006888735806,55.88494700117775,5.7803159929779335,-12.000977756049865,-3.71273971689518,1787498220.736799
46000,0.19925370218472932,0.19925370218472932,0.19925370218472932,0.19925370218472932,48.3902523858177,51.6097476141823,0.0,59.886426382035175,55.88837199191322,5.77724397295711,-12.218147431577574,-3.3777961348666334,1787498328.2220283
47000,0.19530817547076712,0.19530817547076712,0.19530817547076712,0.19530817547076712,48.256420076168595,51.743579923831405,0.0,59.87260909342354,55.90287440692751,5.773366524116508,-12.691793791621455,-2.790493819280441,1787498425.054048
48000,0.19144077619373562,0.19144077619373562,0.19144077619373562,0.19144077619373562,48.20732901397888,51.79267098602113,0.0,59.8824711985167,55.893158475865086,5.773046394866774,-12.793629299389597,-2.565467386096123,1787498515.9684074
49000,0.18764995731141607,0.18764995731141607,0.18764995731141607,0.18764995731141607,48.21738331870778,51.78261668129222,0.0,59.90834880920797,55.86259464092569,5.774004612150772,-12.624721944450114,-2.6119058794718475,1787498607.399741
